Time	Heading_Velocity	Acceleration_1	Acceleration_2	Acceleration_3	Compass_1	Compass_2	Compass_3	Gyro_1	Gyro_2	Gyro_3
1627951770.33	0.147585	-886.0	686.0	-13297.0	-1842.0	-823.0	-3209.0	0.0	-48.0	264.0
1627951770.35	0.147585	647.0	-417.0	-14711.0	-1842.0	-823.0	-3209.0	0.0	-298.0	265.0
1627951770.37	0.147585	1524.0	-527.0	-13406.0	-1842.0	-823.0	-3209.0	0.0	-175.0	-1655.0
1627951770.39	0.17029	-403.0	656.0	-15729.0	-1842.0	-823.0	-3209.0	0.0	26.0	797.0
1627951770.41	0.136232	-218.0	-749.0	-15084.0	-1885.0	-826.0	-3319.0	0.0	443.0	-53.0
1627951770.43	0.136232	-24.0	-329.0	-13237.0	-1885.0	-826.0	-3319.0	0.0	-171.0	49.0
1627951770.45	0.158127	681.0	-401.0	-15333.0	-1885.0	-826.0	-3319.0	0.0	580.0	645.0
1627951770.47	0.147585	88.0	460.0	-13400.0	-1885.0	-826.0	-3319.0	0.0	118.0	239.0
1627951770.49	0.147585	-973.0	-56.0	-13221.0	-1885.0	-826.0	-3319.0	0.0	352.0	296.0
1627951770.51	0.152197	-347.0	-1613.0	-15197.0	-1885.0	-826.0	-3319.0	0.0	450.0	723.0
1627951770.53	0.153261	1532.0	212.0	-14901.0	-1885.0	-826.0	-3319.0	0.0	-261.0	-171.0
1627951770.55	0.158127	-453.0	873.0	-13674.0	-1885.0	-826.0	-3319.0	0.0	42.0	387.0
1627951770.57	0.158127	551.0	-594.0	-14323.0	-1886.0	-800.0	-3432.0	0.0	-64.0	98.0
1627951770.59	0.153261	-262.0	-523.0	-14275.0	-1886.0	-800.0	-3432.0	0.0	631.0	-418.0
1627951770.61	0.153261	-209.0	278.0	-14843.0	-1886.0	-800.0	-3432.0	0.0	626.0	248.0
1627951770.63	0.131187	1198.0	200.0	-14065.0	-1886.0	-800.0	-3432.0	0.0	221.0	224.0
1627951770.65	0.131187	-530.0	98.0	-14758.0	-1886.0	-800.0	-3432.0	0.0	-132.0	381.0
1627951770.67	0.163983	-143.0	-193.0	-15035.0	-1886.0	-800.0	-3432.0	0.0	-6.0	38.0
1627951770.69	0.136232	826.0	154.0	-13408.0	-1886.0	-800.0	-3432.0	0.0	222.0	251.0
1627951770.71	0.153261	-1557.0	-272.0	-14917.0	-1886.0	-800.0	-3432.0	0.0	364.0	-162.0
1627951770.73	0.153261	235.0	-487.0	-14134.0	-1834.0	-668.0	-3575.0	0.0	74.0	43.0
1627951770.75	0.126501	1208.0	-144.0	-13678.0	-1834.0	-668.0	-3575.0	0.0	-251.0	-608.0
1627951770.77	0.153261	-432.0	805.0	-14758.0	-1834.0	-668.0	-3575.0	0.0	161.0	141.0
1627951770.79	0.147585	603.0	-640.0	-13827.0	-1834.0	-668.0	-3575.0	0.0	-547.0	-527.0
1627951770.81	0.147585	1418.0	109.0	-14334.0	-1834.0	-668.0	-3575.0	0.0	37.0	71.0
1627951770.83	0.131187	-1165.0	515.0	-15043.0	-1834.0	-668.0	-3575.0	0.0	58.0	237.0
1627951770.85	0.153261	1891.0	-740.0	-12743.0	-1834.0	-668.0	-3575.0	0.0	-685.0	599.0
1627951770.87	0.147585	2161.0	1032.0	-16383.0	-1834.0	-668.0	-3575.0	0.0	-220.0	244.0
1627951770.89	0.147585	-1271.0	-614.0	-13027.0	-1776.0	-689.0	-3621.0	0.0	169.0	376.0
1627951770.91	0.17029	-238.0	-361.0	-15286.0	-1776.0	-689.0	-3621.0	0.0	-228.0	331.0
1627951770.93	0.136232	707.0	-538.0	-13600.0	-1776.0	-689.0	-3621.0	0.0	-1081.0	-775.0
1627951770.95	0.147585	-253.0	43.0	-15929.0	-1776.0	-689.0	-3621.0	0.0	1544.0	40.0
1627951770.97	0.147585	-1751.0	-16.0	-11857.0	-1776.0	-689.0	-3621.0	0.0	-128.0	530.0
1627951770.99	0.177102	1535.0	-1081.0	-13271.0	-1776.0	-689.0	-3621.0	0.0	210.0	37.0
1627951771.01	0.153261	-2545.0	120.0	-16980.0	-1776.0	-689.0	-3621.0	0.0	296.0	782.0
1627951771.03	0.153261	-11.0	352.0	-13167.0	-1776.0	-689.0	-3621.0	0.0	25.0	50.0
1627951771.05	0.134168	-696.0	-93.0	-12627.0	-1690.0	-545.0	-3695.0	0.0	-140.0	570.0
1627951771.07	0.153261	-504.0	-1624.0	-15725.0	-1690.0	-545.0	-3695.0	0.0	-350.0	22.0
1627951771.09	0.114788	1326.0	-858.0	-14555.0	-1690.0	-545.0	-3695.0	0.0	-315.0	-588.0
1627951771.11	0.114788	-74.0	1433.0	-13616.0	-1690.0	-545.0	-3695.0	0.0	313.0	740.0
1627951771.13	0.163983	912.0	-218.0	-14913.0	-1690.0	-545.0	-3695.0	0.0	297.0	694.0
1627951771.15	0.153261	702.0	-776.0	-14125.0	-1690.0	-545.0	-3695.0	0.0	132.0	55.0
1627951771.17	0.153261	-924.0	134.0	-13836.0	-1690.0	-545.0	-3695.0	0.0	69.0	656.0
1627951771.19	0.153261	184.0	984.0	-14515.0	-1690.0	-545.0	-3695.0	0.0	246.0	733.0
1627951771.21	0.147585	-918.0	-361.0	-13407.0	-1653.0	-489.0	-3690.0	0.0	146.0	485.0
1627951771.23	0.153261	-573.0	-1554.0	-15725.0	-1653.0	-489.0	-3690.0	0.0	382.0	-395.0
1627951771.25	0.131187	1597.0	960.0	-14239.0	-1653.0	-489.0	-3690.0	0.0	215.0	-28.0
1627951771.27	0.131187	-315.0	593.0	-13648.0	-1653.0	-489.0	-3690.0	0.0	342.0	613.0
1627951771.29	0.163983	790.0	-1340.0	-14597.0	-1653.0	-489.0	-3690.0	0.0	487.0	-223.0
1627951771.31	0.153261	13.0	624.0	-13576.0	-1653.0	-489.0	-3690.0	0.0	268.0	501.0
1627951771.33	0.147585	-900.0	-295.0	-15364.0	-1653.0	-489.0	-3690.0	0.0	108.0	100.0
1627951771.35	0.147585	1752.0	548.0	-15023.0	-1653.0	-489.0	-3690.0	0.0	414.0	132.0
1627951771.37	0.153261	-114.0	-450.0	-13742.0	-1565.0	-392.0	-3680.0	0.0	38.0	475.0
1627951771.39	0.136232	-742.0	19.0	-14762.0	-1565.0	-392.0	-3680.0	0.0	-102.0	409.0
1627951771.41	0.147585	1276.0	-640.0	-13823.0	-1565.0	-392.0	-3680.0	0.0	10.0	1007.0
1627951771.43	0.147585	-341.0	-1308.0	-15737.0	-1565.0	-392.0	-3680.0	0.0	-100.0	-292.0
1627951771.45	0.131187	179.0	663.0	-14302.0	-1565.0	-392.0	-3680.0	0.0	-38.0	669.0
1627951771.47	0.153261	1107.0	-500.0	-14011.0	-1565.0	-392.0	-3680.0	0.0	-74.0	499.0
1627951771.49	0.126501	1273.0	-363.0	-14911.0	-1565.0	-392.0	-3680.0	0.0	1.0	-180.0
1627951771.51	0.126501	-464.0	-81.0	-14373.0	-1565.0	-392.0	-3680.0	0.0	-420.0	435.0
1627951771.53	0.142314	-213.0	-495.0	-13964.0	-1555.0	-367.0	-3605.0	0.0	-508.0	459.0
1627951771.55	0.136232	994.0	-998.0	-14517.0	-1555.0	-367.0	-3605.0	0.0	-221.0	268.0
1627951771.57	0.153261	-1027.0	909.0	-15459.0	-1555.0	-367.0	-3605.0	0.0	220.0	1193.0
1627951771.59	0.153261	1251.0	-223.0	-13304.0	-1555.0	-367.0	-3605.0	0.0	-527.0	1063.0
1627951771.61	0.131187	130.0	-1244.0	-15452.0	-1555.0	-367.0	-3605.0	0.0	592.0	120.0
1627951771.63	0.153261	-543.0	514.0	-13971.0	-1555.0	-367.0	-3605.0	0.0	250.0	905.0
1627951771.65	0.147585	837.0	-440.0	-13210.0	-1555.0	-367.0	-3605.0	0.0	-534.0	450.0
1627951771.67	0.147585	135.0	-55.0	-14721.0	-1555.0	-367.0	-3605.0	0.0	-269.0	585.0
1627951771.69	0.147585	-153.0	1145.0	-16669.0	-1567.0	-458.0	-3526.0	0.0	425.0	734.0
1627951771.71	0.163983	1850.0	-684.0	-12277.0	-1567.0	-458.0	-3526.0	0.0	-46.0	495.0
1627951771.73	0.136232	-1273.0	1165.0	-15065.0	-1567.0	-458.0	-3526.0	0.0	-344.0	785.0
1627951771.75	0.136232	-734.0	-1024.0	-15230.0	-1567.0	-458.0	-3526.0	0.0	540.0	1004.0
1627951771.77	0.126501	202.0	-1296.0	-13953.0	-1567.0	-458.0	-3526.0	0.0	-422.0	1309.0
1627951771.79	0.153261	131.0	53.0	-14881.0	-1567.0	-458.0	-3526.0	0.0	167.0	1079.0
1627951771.81	0.136232	1229.0	-616.0	-12955.0	-1567.0	-458.0	-3526.0	0.0	-246.0	856.0
1627951771.83	0.136232	1058.0	-106.0	-16670.0	-1567.0	-458.0	-3526.0	0.0	614.0	1361.0
1627951771.85	0.153261	-375.0	-974.0	-14318.0	-1515.0	-389.0	-3755.0	0.0	949.0	513.0
1627951771.87	0.153261	359.0	764.0	-13571.0	-1515.0	-389.0	-3755.0	0.0	-102.0	1046.0
1627951771.89	0.136232	-1483.0	-1212.0	-15186.0	-1515.0	-389.0	-3755.0	0.0	457.0	160.0
1627951771.91	0.136232	-541.0	178.0	-14476.0	-1515.0	-389.0	-3755.0	0.0	982.0	1314.0
1627951771.93	0.152674	1318.0	97.0	-13072.0	-1515.0	-389.0	-3755.0	0.0	518.0	431.0
1627951771.95	0.147585	-112.0	680.0	-14261.0	-1515.0	-389.0	-3755.0	0.0	146.0	754.0
1627951771.97	0.147585	425.0	-425.0	-15096.0	-1515.0	-389.0	-3755.0	0.0	34.0	894.0
1627951771.99	0.147585	1391.0	210.0	-14424.0	-1515.0	-389.0	-3755.0	0.0	627.0	654.0
1627951772.01	0.153261	-845.0	96.0	-12574.0	-1498.0	-412.0	-3864.0	0.0	-425.0	302.0
1627951772.03	0.153261	902.0	693.0	-16814.0	-1498.0	-412.0	-3864.0	0.0	1079.0	986.0
1627951772.05	0.153261	-54.0	-1176.0	-11012.0	-1498.0	-412.0	-3864.0	0.0	-910.0	512.0
1627951772.07	0.153261	-1041.0	948.0	-17276.0	-1498.0	-412.0	-3864.0	0.0	425.0	666.0
1627951772.09	0.167942	291.0	91.0	-13565.0	-1498.0	-412.0	-3864.0	0.0	315.0	1498.0
1627951772.11	0.119203	-1057.0	-1057.0	-13502.0	-1498.0	-412.0	-3864.0	0.0	-277.0	-227.0
1627951772.13	0.136232	1408.0	-334.0	-14500.0	-1498.0	-412.0	-3864.0	0.0	327.0	924.0
1627951772.15	0.136232	819.0	410.0	-14282.0	-1498.0	-412.0	-3864.0	0.0	-288.0	892.0
1627951772.17	0.131187	1807.0	-41.0	-15070.0	-1358.0	6.0	-4019.0	0.0	240.0	1316.0
1627951772.19	0.136232	-398.0	317.0	-14612.0	-1358.0	6.0	-4019.0	0.0	-109.0	1208.0
1627951772.21	0.136232	946.0	-445.0	-14279.0	-1358.0	6.0	-4019.0	0.0	-151.0	884.0
1627951772.23	0.152197	1846.0	-1081.0	-13520.0	-1358.0	6.0	-4019.0	0.0	-1371.0	882.0
1627951772.25	0.136232	-72.0	525.0	-15237.0	-1358.0	6.0	-4019.0	0.0	-386.0	569.0
1627951772.27	0.163983	-1086.0	888.0	-12922.0	-1358.0	6.0	-4019.0	0.0	-30.0	1326.0
1627951772.29	0.163983	795.0	-1080.0	-14555.0	-1358.0	6.0	-4019.0	0.0	349.0	1195.0
1627951772.31	0.147585	-702.0	364.0	-13952.0	-1358.0	6.0	-4019.0	0.0	136.0	1939.0
1627951772.33	0.17029	1659.0	-159.0	-14335.0	-1336.0	-116.0	-3924.0	0.0	-359.0	1454.0
1627951772.35	0.147585	-895.0	-730.0	-14316.0	-1336.0	-116.0	-3924.0	0.0	301.0	956.0
1627951772.37	0.147585	248.0	305.0	-14755.0	-1336.0	-116.0	-3924.0	0.0	-184.0	1216.0
1627951772.39	0.163983	1492.0	111.0	-14892.0	-1336.0	-116.0	-3924.0	0.0	-110.0	1714.0
1627951772.41	0.153261	-666.0	276.0	-11853.0	-1336.0	-116.0	-3924.0	0.0	-650.0	1225.0
1627951772.43	0.163983	974.0	386.0	-16502.0	-1336.0	-116.0	-3924.0	0.0	667.0	1838.0
1627951772.45	0.163983	-1189.0	-637.0	-13561.0	-1336.0	-116.0	-3924.0	0.0	-290.0	1611.0
1627951772.47	0.131187	-101.0	-1040.0	-15386.0	-1336.0	-116.0	-3924.0	0.0	581.0	815.0
1627951772.49	0.153261	1748.0	985.0	-11645.0	-1429.0	258.0	-3588.0	0.0	-319.0	1396.0
1627951772.51	0.131187	-591.0	210.0	-16044.0	-1429.0	258.0	-3588.0	0.0	-17.0	1608.0
1627951772.53	0.131187	-162.0	-594.0	-14262.0	-1429.0	258.0	-3588.0	0.0	538.0	1549.0
1627951772.55	0.17029	2530.0	-96.0	-14440.0	-1429.0	258.0	-3588.0	0.0	-35.0	1735.0
1627951772.57	0.136232	-1277.0	790.0	-13780.0	-1429.0	258.0	-3588.0	0.0	232.0	1446.0
1627951772.59	0.163983	-2.0	-496.0	-14534.0	-1429.0	258.0	-3588.0	0.0	262.0	1176.0
1627951772.61	0.163983	1325.0	-120.0	-14742.0	-1429.0	258.0	-3588.0	0.0	207.0	1048.0
1627951772.63	0.142314	-1283.0	-43.0	-15220.0	-1429.0	258.0	-3588.0	0.0	17.0	881.0
1627951772.65	0.153261	884.0	-136.0	-12680.0	-1469.0	239.0	-3569.0	0.0	-238.0	1343.0
1627951772.67	0.153261	29.0	-481.0	-16123.0	-1469.0	239.0	-3569.0	0.0	518.0	1377.0
1627951772.69	0.153261	233.0	-680.0	-12521.0	-1469.0	239.0	-3569.0	0.0	-37.0	951.0
1627951772.71	0.147585	187.0	940.0	-16041.0	-1469.0	239.0	-3569.0	0.0	-255.0	1328.0
1627951772.73	0.147585	-944.0	-822.0	-13384.0	-1469.0	239.0	-3569.0	0.0	-277.0	1328.0
1627951772.75	0.153261	705.0	-205.0	-14438.0	-1469.0	239.0	-3569.0	0.0	-870.0	1120.0
1627951772.77	0.153261	267.0	1090.0	-15028.0	-1469.0	239.0	-3569.0	0.0	1053.0	1641.0
1627951772.79	0.136232	-648.0	-596.0	-12929.0	-1469.0	239.0	-3569.0	0.0	-422.0	515.0
1627951772.81	0.136232	30.0	-395.0	-15135.0	-1438.0	371.0	-3625.0	0.0	713.0	852.0
1627951772.83	0.153261	932.0	190.0	-12584.0	-1438.0	371.0	-3625.0	0.0	-361.0	1480.0
1627951772.85	0.153261	-1174.0	-827.0	-16085.0	-1438.0	371.0	-3625.0	0.0	173.0	1149.0
1627951772.87	0.126501	1083.0	309.0	-13397.0	-1438.0	371.0	-3625.0	0.0	56.0	1225.0
1627951772.89	0.153261	304.0	610.0	-14314.0	-1438.0	371.0	-3625.0	0.0	-368.0	1325.0
1627951772.91	0.126501	-488.0	-677.0	-13977.0	-1438.0	371.0	-3625.0	0.0	-348.0	606.0
1627951772.93	0.126501	144.0	-182.0	-15392.0	-1438.0	371.0	-3625.0	0.0	30.0	1343.0
1627951772.95	0.153261	2042.0	-492.0	-11930.0	-1438.0	371.0	-3625.0	0.0	-817.0	1288.0
1627951772.97	0.136232	-573.0	981.0	-17231.0	-1367.0	489.0	-3607.0	0.0	-20.0	1046.0
1627951772.99	0.17029	999.0	-648.0	-12827.0	-1367.0	489.0	-3607.0	0.0	-218.0	2058.0
1627951773.01	0.17029	1514.0	202.0	-15734.0	-1367.0	489.0	-3607.0	0.0	377.0	1543.0
1627951773.03	0.152674	-791.0	-961.0	-11885.0	-1367.0	489.0	-3607.0	0.0	111.0	1528.0
1627951773.06	0.153261	-61.0	-253.0	-16649.0	-1367.0	489.0	-3607.0	0.0	956.0	1447.0
1627951773.08	0.147585	870.0	576.0	-13378.0	-1367.0	489.0	-3607.0	0.0	351.0	1330.0
1627951773.1	0.163983	-146.0	-227.0	-12156.0	-1367.0	489.0	-3607.0	0.0	-968.0	774.0
1627951773.12	0.163983	1176.0	864.0	-17310.0	-1367.0	489.0	-3607.0	0.0	662.0	2220.0
1627951773.14	0.142314	-1497.0	-1313.0	-12632.0	-1374.0	442.0	-3618.0	0.0	21.0	879.0
1627951773.16	0.17029	719.0	194.0	-15617.0	-1374.0	442.0	-3618.0	0.0	-20.0	1031.0
1627951773.18	0.136232	590.0	1337.0	-11971.0	-1374.0	442.0	-3618.0	0.0	124.0	569.0
1627951773.2	0.136232	812.0	185.0	-14791.0	-1374.0	442.0	-3618.0	0.0	600.0	1253.0
1627951773.22	0.166033	812.0	-438.0	-15209.0	-1374.0	442.0	-3618.0	0.0	889.0	1746.0
1627951773.24	0.153261	355.0	-438.0	-14243.0	-1374.0	442.0	-3618.0	0.0	-581.0	1370.0
1627951773.27	0.17029	436.0	522.0	-13185.0	-1374.0	442.0	-3618.0	0.0	561.0	1383.0
1627951773.29	0.17029	-967.0	402.0	-13355.0	-1335.0	465.0	-3578.0	0.0	82.0	1472.0
1627951773.31	0.134168	137.0	-608.0	-16640.0	-1335.0	465.0	-3578.0	0.0	954.0	1593.0
1627951773.34	0.17029	1379.0	520.0	-11889.0	-1335.0	465.0	-3578.0	0.0	-273.0	1589.0
1627951773.36	0.136232	-563.0	755.0	-15202.0	-1335.0	465.0	-3578.0	0.0	155.0	1384.0
1627951773.38	0.17029	170.0	-1678.0	-13951.0	-1335.0	465.0	-3578.0	0.0	-391.0	893.0
1627951773.4	0.17029	1080.0	817.0	-14340.0	-1335.0	465.0	-3578.0	0.0	316.0	1105.0
1627951773.42	0.118068	-1927.0	373.0	-14277.0	-1335.0	465.0	-3578.0	0.0	-595.0	1157.0
1627951773.44	0.153261	954.0	-1077.0	-14690.0	-1335.0	465.0	-3578.0	0.0	393.0	797.0
1627951773.46	0.147585	1332.0	98.0	-12681.0	-1271.0	687.0	-3549.0	0.0	45.0	1185.0
1627951773.48	0.147585	-612.0	803.0	-16675.0	-1271.0	687.0	-3549.0	0.0	639.0	1260.0
1627951773.5	0.152674	131.0	-238.0	-13806.0	-1271.0	687.0	-3549.0	0.0	-643.0	666.0
1627951773.52	0.136232	2500.0	985.0	-15012.0	-1271.0	687.0	-3549.0	0.0	300.0	1158.0
1627951773.55	0.136232	1189.0	-1009.0	-13662.0	-1271.0	687.0	-3549.0	0.0	177.0	1170.0
1627951773.57	0.153261	1139.0	310.0	-15508.0	-1271.0	687.0	-3549.0	0.0	-34.0	1268.0
1627951773.59	0.153261	-587.0	508.0	-13200.0	-1271.0	687.0	-3549.0	0.0	-319.0	1054.0
1627951773.61	0.132827	649.0	19.0	-14443.0	-1271.0	687.0	-3549.0	0.0	61.0	1021.0
1627951773.63	0.153261	1581.0	-370.0	-14340.0	-1221.0	662.0	-3543.0	0.0	-98.0	1485.0
1627951773.65	0.153261	-1263.0	-212.0	-14377.0	-1221.0	662.0	-3543.0	0.0	-177.0	1469.0
1627951773.67	0.142824	896.0	-55.0	-13823.0	-1221.0	662.0	-3543.0	0.0	145.0	840.0
1627951773.68	0.153261	896.0	-55.0	-13823.0	-1221.0	662.0	-3543.0	0.0	139.0	1625.0
1627951773.7	0.153261	1826.0	117.0	-15687.0	-1221.0	662.0	-3543.0	0.0	-52.0	1607.0
1627951773.72	0.157107	-848.0	410.0	-13747.0	-1221.0	662.0	-3543.0	0.0	-304.0	1591.0
1627951773.74	0.153261	294.0	-119.0	-13459.0	-1221.0	662.0	-3543.0	0.0	-140.0	1674.0
1627951773.76	0.147585	104.0	-908.0	-13718.0	-1221.0	662.0	-3543.0	0.0	-983.0	1262.0
1627951773.78	0.147585	-511.0	-275.0	-16816.0	-1305.0	600.0	-3410.0	0.0	921.0	1917.0
1627951773.8	0.163983	263.0	-795.0	-12216.0	-1305.0	600.0	-3410.0	0.0	-929.0	1084.0
1627951773.82	0.153261	-93.0	-838.0	-15368.0	-1305.0	600.0	-3410.0	0.0	1065.0	1130.0
1627951773.84	0.153261	237.0	126.0	-14958.0	-1305.0	600.0	-3410.0	0.0	524.0	1750.0
1627951773.86	0.153261	1583.0	-1329.0	-14349.0	-1305.0	600.0	-3410.0	0.0	-352.0	624.0
1627951773.88	0.131187	980.0	682.0	-12247.0	-1305.0	600.0	-3410.0	0.0	322.0	1137.0
1627951773.9	0.153261	589.0	942.0	-15670.0	-1305.0	600.0	-3410.0	0.0	658.0	2216.0
1627951773.92	0.153261	187.0	-1132.0	-13609.0	-1305.0	600.0	-3410.0	0.0	-179.0	1185.0
1627951773.94	0.153261	-1231.0	5.0	-14784.0	-1325.0	775.0	-3286.0	0.0	171.0	1241.0
1627951773.96	0.147585	947.0	1970.0	-14568.0	-1325.0	775.0	-3286.0	0.0	46.0	1419.0
1627951773.98	0.147585	-503.0	-815.0	-13275.0	-1325.0	775.0	-3286.0	0.0	177.0	1196.0
1627951774.0	0.153261	267.0	-228.0	-15505.0	-1325.0	775.0	-3286.0	0.0	540.0	902.0
1627951774.02	0.153261	1818.0	632.0	-12629.0	-1325.0	775.0	-3286.0	0.0	10.0	1954.0
1627951774.04	0.147585	-239.0	-405.0	-16538.0	-1325.0	775.0	-3286.0	0.0	70.0	1077.0
1627951774.06	0.153261	341.0	-202.0	-12946.0	-1325.0	775.0	-3286.0	0.0	102.0	1043.0
1627951774.08	0.136232	576.0	28.0	-14958.0	-1325.0	775.0	-3286.0	0.0	-288.0	673.0
1627951774.1	0.136232	-1109.0	677.0	-14735.0	-1271.0	947.0	-3418.0	0.0	391.0	1357.0
1627951774.12	0.152674	443.0	-542.0	-14189.0	-1271.0	947.0	-3418.0	0.0	-253.0	1104.0
1627951774.14	0.131187	1789.0	-1053.0	-12335.0	-1271.0	947.0	-3418.0	0.0	-506.0	592.0
1627951774.17	0.163983	-1203.0	1976.0	-17230.0	-1271.0	947.0	-3418.0	0.0	976.0	1593.0
1627951774.19	0.163983	1020.0	-679.0	-12900.0	-1271.0	947.0	-3418.0	0.0	-234.0	895.0
1627951774.21	0.126501	1515.0	44.0	-15456.0	-1271.0	947.0	-3418.0	0.0	-169.0	1040.0
1627951774.22	0.153261	-1218.0	1264.0	-13538.0	-1271.0	947.0	-3418.0	0.0	398.0	1357.0
1627951774.25	0.136232	723.0	-449.0	-13899.0	-1271.0	947.0	-3418.0	0.0	-271.0	1677.0
1627951774.26	0.136232	1315.0	252.0	-15264.0	-1180.0	1245.0	-3492.0	0.0	3.0	1099.0
1627951774.28	0.136232	-853.0	938.0	-13337.0	-1180.0	1245.0	-3492.0	0.0	112.0	1602.0
1627951774.3	0.147585	1238.0	-1327.0	-13475.0	-1180.0	1245.0	-3492.0	0.0	-546.0	1258.0
1627951774.32	0.136232	774.0	123.0	-15956.0	-1180.0	1245.0	-3492.0	0.0	156.0	1622.0
1627951774.34	0.136232	-178.0	-608.0	-11894.0	-1180.0	1245.0	-3492.0	0.0	8.0	1064.0
1627951774.36	0.17029	231.0	79.0	-16526.0	-1180.0	1245.0	-3492.0	0.0	213.0	1726.0
1627951774.38	0.153261	942.0	258.0	-13000.0	-1180.0	1245.0	-3492.0	0.0	-311.0	1843.0
1627951774.4	0.153261	-303.0	-896.0	-15833.0	-1180.0	1245.0	-3492.0	0.0	-39.0	958.0
1627951774.42	0.153261	1028.0	213.0	-13871.0	-1245.0	1191.0	-3431.0	0.0	32.0	1688.0
1627951774.44	0.158127	-188.0	117.0	-14470.0	-1245.0	1191.0	-3431.0	0.0	-165.0	1329.0
1627951774.46	0.17029	-478.0	-793.0	-14432.0	-1245.0	1191.0	-3431.0	0.0	-643.0	1328.0
1627951774.48	0.136232	1804.0	-473.0	-14306.0	-1245.0	1191.0	-3431.0	0.0	85.0	1155.0
1627951774.5	0.136232	-1633.0	2000.0	-14456.0	-1245.0	1191.0	-3431.0	0.0	87.0	1849.0
1627951774.52	0.158127	1217.0	-1489.0	-13846.0	-1245.0	1191.0	-3431.0	0.0	624.0	1795.0
1627951774.54	0.136232	-101.0	-431.0	-14415.0	-1245.0	1191.0	-3431.0	0.0	-53.0	1158.0
1627951774.57	0.153261	314.0	75.0	-15201.0	-1245.0	1191.0	-3431.0	0.0	-3.0	1398.0
1627951774.58	0.153261	-103.0	1317.0	-12324.0	-1199.0	1252.0	-3532.0	0.0	-51.0	1716.0
1627951774.6	0.137407	-238.0	-1502.0	-14883.0	-1199.0	1252.0	-3532.0	0.0	425.0	1015.0
1627951774.63	0.153261	-96.0	-376.0	-15179.0	-1199.0	1252.0	-3532.0	0.0	612.0	1446.0
1627951774.65	0.147585	2219.0	317.0	-13613.0	-1199.0	1252.0	-3532.0	0.0	22.0	1570.0
1627951774.67	0.147585	-836.0	315.0	-13644.0	-1199.0	1252.0	-3532.0	0.0	499.0	1484.0
1627951774.69	0.152674	978.0	-75.0	-15732.0	-1199.0	1252.0	-3532.0	0.0	187.0	1143.0
1627951774.71	0.147585	922.0	-81.0	-13160.0	-1199.0	1252.0	-3532.0	0.0	-213.0	1358.0
1627951774.73	0.147585	-652.0	470.0	-15094.0	-1199.0	1252.0	-3532.0	0.0	271.0	1680.0
1627951774.75	0.161002	833.0	-706.0	-14322.0	-1142.0	1309.0	-3470.0	0.0	168.0	1004.0
1627951774.77	0.136232	191.0	-76.0	-14190.0	-1142.0	1309.0	-3470.0	0.0	-153.0	770.0
1627951774.79	0.153261	-267.0	-165.0	-14991.0	-1142.0	1309.0	-3470.0	0.0	521.0	1091.0
1627951774.81	0.153261	878.0	948.0	-13873.0	-1142.0	1309.0	-3470.0	0.0	-477.0	1871.0
1627951774.83	0.152674	-307.0	-1442.0	-12455.0	-1142.0	1309.0	-3470.0	0.0	-913.0	75.0
1627951774.85	0.136232	445.0	582.0	-15938.0	-1142.0	1309.0	-3470.0	0.0	333.0	1563.0
1627951774.88	0.147585	-368.0	-646.0	-14865.0	-1142.0	1309.0	-3470.0	0.0	-356.0	1009.0
1627951774.91	0.136232	278.0	-257.0	-14614.0	-1065.0	1578.0	-3520.0	0.0	103.0	1390.0
1627951774.93	0.136232	-74.0	209.0	-13423.0	-1065.0	1578.0	-3520.0	0.0	56.0	1668.0
1627951774.95	0.136232	304.0	-1345.0	-14692.0	-1065.0	1578.0	-3520.0	0.0	-235.0	963.0
1627951774.97	0.153261	1036.0	-242.0	-12997.0	-1065.0	1578.0	-3520.0	0.0	413.0	1416.0
1627951775.0	0.153261	-29.0	210.0	-13776.0	-1065.0	1578.0	-3520.0	0.0	-436.0	1305.0
1627951775.02	0.128542	234.0	-582.0	-16478.0	-1065.0	1578.0	-3520.0	0.0	239.0	1834.0
1627951775.04	0.17029	1515.0	-245.0	-12288.0	-1065.0	1578.0	-3520.0	0.0	-895.0	858.0
1627951775.06	0.153261	-331.0	638.0	-16374.0	-999.0	1596.0	-3513.0	0.0	618.0	1703.0
1627951775.08	0.153261	152.0	-772.0	-12872.0	-999.0	1596.0	-3513.0	0.0	-37.0	1403.0
1627951775.1	0.153261	831.0	-38.0	-14307.0	-999.0	1596.0	-3513.0	0.0	62.0	1795.0
1627951775.12	0.152674	-706.0	150.0	-14976.0	-999.0	1596.0	-3513.0	0.0	19.0	1543.0
1627951775.14	0.17029	-443.0	-361.0	-12637.0	-999.0	1596.0	-3513.0	0.0	-183.0	1157.0
1627951775.17	0.153261	505.0	-819.0	-14066.0	-999.0	1596.0	-3513.0	0.0	-793.0	683.0
1627951775.19	0.153261	-2408.0	1972.0	-15978.0	-999.0	1596.0	-3513.0	0.0	890.0	2124.0
1627951775.21	0.152197	403.0	-1827.0	-11961.0	-999.0	1596.0	-3513.0	0.0	-96.0	1102.0
1627951775.23	0.136232	-737.0	-81.0	-14818.0	-867.0	1615.0	-3496.0	0.0	657.0	1316.0
1627951775.25	0.17029	2903.0	378.0	-14304.0	-867.0	1615.0	-3496.0	0.0	223.0	1279.0
